,Magnitude,Scale,Time,Latitude,Longitude
2388,4,ML,2012-05-20T02:35:32.440000Z,44.825,11.479
2389,3.3,ML,2012-05-20T02:34:09.050000Z,44.841,11.383
2390,3.8,ML,2012-05-20T02:32:25.880000Z,44.913,11.242
2391,3.5,ML,2012-05-20T02:29:54.190000Z,44.836,11.431
2392,3.6,ML,2012-05-20T02:26:52.690000Z,44.876,11.375
2393,3.9,ML,2012-05-20T02:25:01.930000Z,44.851,11.306
2394,4.1,ML,2012-05-20T02:21:50.490000Z,44.89,11.115
2395,4.2,ML,2012-05-20T02:20:56.520000Z,44.852,10.948
2396,3.7,ML,2012-05-20T02:20:39.070000Z,44.867,11.398
2397,3.4,ML,2012-05-20T02:19:24.620000Z,44.828,11.513
2398,3.2,ML,2012-05-20T02:16:30.600000Z,44.885,11.093
2399,4.3,ML,2012-05-20T02:12:40.470000Z,44.87,11.219
2400,4.3,ML,2012-05-20T02:11:45.550000Z,44.86,11.341
2401,4.3,ML,2012-05-20T02:09:48.350000Z,44.834,11.34
2402,5,ML,2012-05-20T02:07:28.950000Z,44.874,11.27
2403,4.8,ML,2012-05-20T02:06:26.470000Z,44.905,11.165
2404,4.8,ML,2012-05-20T02:06:12.050000Z,44.879,11.12
2405,3.4,ML,2012-05-05T22:14:20.120000Z,43.797,16.724
2406,3.2,ML,2012-04-26T04:06:50.020000Z,36.876,10.844
2407,3.3,ML,2012-04-25T00:42:52.510000Z,38.408,14.883
2408,3,ML,2012-04-24T12:10:46.630000Z,43.372,13.203
2409,3.9,ML,2012-04-21T21:48:48.000000Z,43.02,17.97
2410,3.5,ML,2012-04-19T01:06:18.530000Z,37.682,16.832
2411,3.4,ML,2012-04-18T10:10:41.390000Z,39.083,16.053
2412,3.3,ML,2012-04-16T02:33:40.830000Z,36.809,12.711
2413,3.3,ML,2012-04-13T22:13:55.900000Z,44.083,10.896
2414,3.2,ML,2012-04-13T09:45:24.780000Z,38.28,13.255
2415,3.2,ML,2012-04-12T13:20:28.850000Z,37.888,15.63
2416,3,ML,2012-04-12T12:57:10.300000Z,37.891,15.618
2417,3.1,ML,2012-04-12T04:04:28.970000Z,44.313,10.573
2418,3.1,ML,2012-04-11T05:05:24.440000Z,38.595,14.916
2419,3.4,ML,2012-04-10T22:37:36.620000Z,43.114,13.512
2420,3.1,ML,2012-04-08T23:39:16.530000Z,43.134,13.468
2421,3.1,ML,2012-04-07T11:52:17.350000Z,38.654,14.322
2422,3.4,ML,2012-04-04T07:08:50.820000Z,43.406,13.497
2423,3,ML,2012-04-02T04:19:30.240000Z,38.116,15.765
2424,3.9,ML,2012-04-01T19:21:25.380000Z,39.722,15.774
2425,3.2,ML,2012-04-01T05:38:57.150000Z,38.649,14.922
2426,3.1,ML,2012-03-29T06:20:02.090000Z,41.933,15.509
2427,3.6,ML,2012-03-28T23:17:04.200000Z,38.587,14.993
2428,3.3,ML,2012-03-27T02:29:36.090000Z,35.073,15.044
2429,3.3,ML,2012-03-26T17:28:19.020000Z,38.7,13.112
2430,4.5,ML,2012-03-26T03:00:16.820000Z,41.779,19.342
2431,3.6,ML,2012-03-26T00:02:18.230000Z,41.877,15.359
2432,3,ML,2012-03-25T21:02:29.760000Z,37.685,15.17
2433,3,ML,2012-03-24T20:34:59.220000Z,37.556,15.911
2434,3.3,ML,2012-03-23T10:28:36.000000Z,35.949,14.258
2435,3.3,ML,2012-03-13T16:11:04.170000Z,41.656,19.24
2436,3.4,ML,2012-03-13T14:55:57.000000Z,40.09,19.9
2437,3.7,ML,2012-03-13T06:50:02.450000Z,37.69,14.035
2438,3.5,ML,2012-03-11T21:17:54.780000Z,36.516,12.685
2439,3.4,ML,2012-03-10T07:50:21.030000Z,43.989,11.802
2440,3.2,ML,2012-03-10T04:26:14.840000Z,43.13,13.46
2441,3,ML,2012-02-28T16:55:27.600000Z,38.562,13.495
2442,3.7,ML,2012-02-26T16:17:23.150000Z,37.301,16.059
2443,3.9,ML,2012-02-25T20:34:34.500000Z,38.537,13.548
2444,3,ML,2012-02-20T14:14:33.000000Z,44.08,16.09
2445,3.1,ML,2012-02-18T14:42:22.640000Z,36.413,12.725
2446,3.3,ML,2012-02-15T14:06:03.960000Z,38.26,14.832
2447,3.3,ML,2012-02-12T07:48:21.010000Z,44.133,12.378
2448,3,ML,2012-02-08T16:15:56.360000Z,37.891,14.299
2449,3.1,ML,2012-02-04T14:53:13.540000Z,37.128,15.343
2450,3.4,ML,2012-02-04T11:10:15.180000Z,38.983,15.594
2451,3.1,ML,2012-02-01T14:28:37.940000Z,37.887,14.279
2452,3,ML,2012-01-31T05:52:04.420000Z,38.71,15.694
2453,3.1,ML,2012-01-29T11:14:50.160000Z,37.876,14.272
2454,3.1,ML,2012-01-27T15:34:21.830000Z,44.52,10.038
2455,3.2,ML,2012-01-26T06:48:15.980000Z,37.785,14.62
2456,3.4,ML,2012-01-25T23:01:06.800000Z,44.876,10.512
2457,3.6,ML,2012-01-25T17:43:36.470000Z,44.867,10.507
2458,3.4,ML,2012-01-22T21:02:20.250000Z,43.133,14.095
2459,3.3,ML,2012-01-22T10:18:35.070000Z,39.277,15.516
2460,3.5,ML,2012-01-22T10:04:02.560000Z,39.302,15.563
2461,3,ML,2012-01-09T18:50:29.730000Z,44.864,12.416
2462,3.2,ML,2012-01-09T17:01:10.660000Z,44.861,12.407
2463,3.4,ML,2012-01-01T04:17:03.050000Z,37.859,14.909
2464,3.2,ML,2011-12-31T04:32:48.840000Z,43.916,11.813
2465,3.6,ML,2011-12-27T01:07:45.360000Z,39.58,16.922
2466,3.3,ML,2011-12-26T23:20:26.430000Z,41.764,15.412
2467,3.3,ML,2011-12-24T20:17:50.360000Z,39.92,16.023
2468,3.7,ML,2011-12-24T08:21:57.740000Z,41.786,19.213
2469,3.8,ML,2011-12-22T23:26:18.470000Z,41.775,19.284
2470,3,ML,2011-12-21T02:39:28.310000Z,40.107,19.873
2471,3.5,ML,2011-12-18T17:57:47.960000Z,35.983,12.635
2472,3,ML,2011-12-18T15:30:03.620000Z,36.171,12.659
2473,4.5,ML,2011-12-18T15:01:01.810000Z,35.976,12.652
2474,3.4,ML,2011-12-18T15:00:12.050000Z,36.202,12.765
2475,3.4,ML,2011-12-17T23:20:15.290000Z,39.366,16.155
2476,3,ML,2011-12-17T10:26:17.050000Z,38.598,14.687
2477,3.4,ML,2011-12-17T03:04:16.290000Z,42.684,13.601
2478,3.2,ML,2011-12-16T23:28:20.930000Z,42.671,13.607
2479,3.2,ML,2011-12-14T21:21:49.000000Z,42.99,17.97
2480,4,ML,2011-12-14T19:47:14.000000Z,42.93,17.89
2481,3.1,ML,2011-12-14T17:59:49.680000Z,39.37,16.175
2482,4.8,ML,2011-12-12T17:04:42.030000Z,43.286,19.586
2483,3.8,ML,2011-12-11T18:07:24.000000Z,35.78,18.46
2484,3.6,ML,2011-12-10T17:17:27.000000Z,43.76,16.77
2485,3.2,ML,2011-12-02T21:25:38.240000Z,39.91,15.997
2486,3,ML,2011-12-02T12:21:12.010000Z,35.213,15.877
2487,3.3,ML,2011-12-01T14:01:20.020000Z,39.933,15.998
2488,3.6,ML,2011-11-26T17:10:04.420000Z,35.278,16.165
2489,3.5,ML,2011-11-24T04:09:22.950000Z,39.382,19.853
2490,3.1,ML,2011-11-22T01:27:49.120000Z,41.584,15.786
2491,3.1,ML,2011-11-21T11:30:22.370000Z,39.414,15.419
2492,3.1,ML,2011-11-19T16:21:32.960000Z,38.995,15.498
2493,3.3,ML,2011-11-19T10:19:16.010000Z,37.807,14.345
2494,3.6,ML,2011-11-16T06:40:33.880000Z,35.331,14.32
2495,3.1,ML,2011-11-15T07:23:04.000000Z,37.853,15.807
2496,3,ML,2011-11-15T06:57:20.500000Z,38.244,14.681
2497,3.3,ML,2011-11-10T12:04:38.180000Z,38.613,11.846
2498,3.1,ML,2011-11-08T03:37:55.380000Z,42.11,15.925
2499,4,ML,2011-11-04T11:22:02.180000Z,39.872,14.989
2500,3,ML,2011-11-04T11:05:00.650000Z,44.733,11.495
2501,3.5,ML,2011-11-03T14:37:10.290000Z,38.427,14.58
2502,3.7,ML,2011-11-03T14:32:22.320000Z,38.424,14.568
2503,3.6,ML,2011-10-30T14:40:32.660000Z,42.279,13.331
2504,3,ML,2011-10-30T12:56:56.010000Z,42.94,13.682
2505,3,ML,2011-10-27T12:45:53.540000Z,40.529,15.564
2506,3.1,ML,2011-10-27T01:00:38.100000Z,40.526,15.566
2507,3.5,ML,2011-10-24T07:53:49.000000Z,43.42,17.4
2508,3,ML,2011-10-21T03:48:01.770000Z,38.638,14.45
2509,3.4,ML,2011-10-18T21:13:07.340000Z,42.393,13.43
2510,3.1,ML,2011-10-18T00:50:26.580000Z,39.402,15.485
2511,3.5,ML,2011-10-16T20:14:22.000000Z,43.46,17.52
2512,3.7,ML,2011-10-14T17:30:24.940000Z,38.865,16.335
2513,3.1,ML,2011-10-10T09:19:19.650000Z,36.985,15.033
2514,3.1,ML,2011-10-09T17:25:00.080000Z,36.984,15.039
2515,3.3,ML,2011-10-09T08:28:26.650000Z,36.982,15.097
2516,3.1,ML,2011-09-30T00:26:04.320000Z,39.766,15.373
2517,3.3,ML,2011-09-30T00:21:28.140000Z,38.805,15.735
2518,4,ML,2011-09-25T13:17:11.410000Z,42.389,18.472
2519,3.1,ML,2011-09-25T02:25:51.510000Z,43.361,17.34
2520,3.6,ML,2011-09-19T23:44:25.210000Z,39.007,17.158
2521,3.4,ML,2011-09-19T05:34:34.310000Z,44.64,10.22
2522,3.2,ML,2011-09-18T20:25:23.410000Z,44.631,10.224
2523,3.3,ML,2011-09-17T19:07:23.890000Z,39.041,15.265
2524,3.6,ML,2011-09-17T13:41:44.260000Z,41.688,14.771
2525,3.1,ML,2011-09-17T13:02:14.620000Z,44.634,10.207
2526,3.2,ML,2011-09-17T12:27:57.410000Z,44.641,10.216
2527,3.9,ML,2011-09-11T05:44:56.790000Z,39.816,15.48
2528,3.4,ML,2011-09-10T17:28:00.950000Z,44.643,10.252
2529,3.9,ML,2011-09-09T22:23:45.500000Z,37.813,14.873
2530,3.2,ML,2011-09-09T14:24:03.140000Z,44.63,10.229
2531,3.2,ML,2011-09-08T22:55:05.520000Z,44.638,10.207
2532,3.2,ML,2011-09-08T20:36:42.380000Z,44.643,10.202
2533,3,ML,2011-09-08T15:43:52.570000Z,44.633,10.226
2534,3.2,ML,2011-09-08T15:23:38.250000Z,44.638,10.233
2535,3.1,ML,2011-09-08T15:23:19.690000Z,44.629,10.242
2536,3.1,ML,2011-09-07T21:10:19.610000Z,42.444,13.345
2537,3,ML,2011-09-03T04:43:26.320000Z,43.237,17.491
2538,3.1,ML,2011-08-31T22:10:23.810000Z,37.274,16.043
2539,3.1,ML,2011-08-31T16:33:19.660000Z,37.107,14.702
2540,4.1,ML,2011-08-20T09:07:48.000000Z,43.39,17.56
2541,3.2,ML,2011-08-19T03:14:17.180000Z,42.581,13.091
2542,3.1,ML,2011-08-17T01:20:31.840000Z,38.549,14.474
2543,3.8,ML,2011-08-16T09:57:14.000000Z,40.1,19.79
2544,3.7,ML,2011-08-15T13:08:34.400000Z,43.025,17.811
2545,3.8,ML,2011-08-14T06:18:31.100000Z,40.182,19.713
2546,3.1,ML,2011-08-09T13:58:31.440000Z,42.945,11.074
2547,3.3,ML,2011-08-07T20:31:52.050000Z,41.684,14.842
2548,3.1,ML,2011-08-05T06:19:11.460000Z,40.764,16.412
2549,3.1,ML,2011-08-03T04:44:00.810000Z,39.198,15.051
2550,3.3,ML,2011-07-27T12:13:46.320000Z,41.893,15.672
2551,3.2,ML,2011-07-27T04:03:13.650000Z,38.062,14.766
2552,3,ML,2011-07-27T01:13:12.630000Z,44.993,11.315
2553,3.7,ML,2011-07-26T01:03:33.360000Z,36.346,12.801
2554,3.4,ML,2011-07-25T07:10:43.010000Z,35.336,15.917
2555,3,ML,2011-07-24T17:26:19.840000Z,38.192,16.273
2556,3,ML,2011-07-24T06:03:22.950000Z,36.657,13.056
2557,3,ML,2011-07-13T03:37:31.180000Z,42.453,12.708
2558,3.2,ML,2011-07-12T06:56:15.540000Z,43.943,11.867
2559,3.4,ML,2011-07-10T18:13:39.940000Z,42.122,12.47
2560,3.9,ML,2011-07-10T03:07:03.780000Z,36.67,15.646
2561,3.9,ML,2011-07-09T23:43:15.780000Z,43.436,19.399
2562,3.1,ML,2011-07-07T01:01:15.060000Z,38.041,14.789
2563,3.4,ML,2011-07-06T21:34:52.190000Z,42.438,13.289
2564,3.9,ML,2011-07-06T09:08:38.730000Z,38.051,14.782
2565,3.1,ML,2011-07-06T03:08:23.600000Z,44.832,15.249
2566,3.4,ML,2011-07-04T09:38:33.100000Z,38.566,13.127
2567,3.2,ML,2011-07-04T09:36:57.580000Z,38.044,14.771
2568,3.1,ML,2011-07-02T13:49:43.460000Z,36.699,15.599
2569,3.8,ML,2011-07-02T04:05:47.060000Z,40.963,19.99
2570,3,ML,2011-07-01T18:32:53.780000Z,38.428,16.271
2571,3.2,ML,2011-06-29T19:15:14.560000Z,38.057,14.739
2572,3,ML,2011-06-29T09:04:17.210000Z,38.046,14.734
2573,3.5,ML,2011-06-27T22:13:45.200000Z,38.037,14.735
2574,3.1,ML,2011-06-27T18:35:53.070000Z,40.108,18.809
2575,3,ML,2011-06-27T14:11:45.870000Z,38.579,15.393
2576,3.4,ML,2011-06-27T05:23:41.310000Z,38.024,14.744
2577,3,ML,2011-06-24T09:00:07.450000Z,39.611,16.609
2578,3.5,ML,2011-06-22T19:48:21.890000Z,39.832,15.068
2579,3.6,ML,2011-06-21T10:02:10.280000Z,38.426,13.656
2580,3.2,ML,2011-06-19T16:49:02.250000Z,44.136,10.811
2581,3.6,ML,2011-06-19T14:35:34.180000Z,44.152,10.815
2582,3.2,ML,2011-06-18T16:14:16.860000Z,38.974,15.421
2583,3.4,ML,2011-06-18T06:56:56.370000Z,38.407,14.918
2584,3.3,ML,2011-06-17T11:33:10.270000Z,43.133,12.56
2585,3.1,ML,2011-06-12T12:20:10.110000Z,39.382,15.249
2586,3.4,ML,2011-06-04T22:18:37.560000Z,43.855,11.985
2587,3.6,ML,2011-06-04T18:06:50.270000Z,43.871,11.98
2588,3.1,ML,2011-06-04T17:16:18.140000Z,43.872,11.979
2589,3.1,ML,2011-06-04T16:24:46.700000Z,43.875,11.983
2590,3,ML,2011-06-04T16:13:31.410000Z,43.875,11.98
2591,3.6,ML,2011-06-04T16:12:04.030000Z,43.883,11.984
2592,3,ML,2011-06-04T16:12:01.920000Z,43.878,11.99
2593,3.7,ML,2011-06-01T08:27:53.280000Z,43.692,17.367
2594,3.4,ML,2011-05-25T04:07:45.550000Z,43.861,12.02
2595,3,ML,2011-05-25T01:50:36.180000Z,37.684,14.386
2596,3.1,ML,2011-05-25T00:07:58.190000Z,43.871,12.026
2597,3.1,ML,2011-05-25T00:05:41.620000Z,43.871,12.023
2598,3,ML,2011-05-24T23:18:52.840000Z,43.904,12.027
2599,3.9,ML,2011-05-24T22:03:51.980000Z,43.867,12.033
2600,3.1,ML,2011-05-24T22:02:59.280000Z,43.877,12.018
2601,3,ML,2011-05-24T12:40:55.300000Z,43.869,12.041
2602,3.5,ML,2011-05-23T02:26:02.360000Z,37.824,10.853
2603,3.4,ML,2011-05-23T02:24:06.410000Z,37.603,10.671
2604,3.7,ML,2011-05-23T01:01:03.080000Z,37.693,10.774
2605,3.3,ML,2011-05-21T19:17:58.700000Z,42.369,13.421
2606,4.6,ML,2011-05-19T14:50:51.560000Z,39.065,15.13
2607,3.1,ML,2011-05-18T06:32:26.680000Z,41.207,19.442
2608,3.1,ML,2011-05-13T20:46:02.250000Z,43.521,11.189
2609,3.1,ML,2011-05-12T15:18:58.900000Z,38.608,13.378
2610,3.3,ML,2011-05-11T15:17:10.600000Z,35.679,14.575
2611,3.4,ML,2011-05-11T02:17:08.020000Z,37.793,14.962
2612,3.2,ML,2011-05-11T02:12:25.960000Z,37.794,14.965
2613,3.4,ML,2011-05-11T01:46:48.140000Z,37.791,14.968
2614,3.5,ML,2011-05-11T01:45:35.690000Z,37.791,14.962
2615,3.1,ML,2011-05-11T01:30:57.310000Z,39.13,15.998
2616,4.2,ML,2011-05-06T23:44:52.390000Z,44.949,15.04
2617,3.5,ML,2011-05-06T19:28:49.810000Z,37.793,14.963
2618,3.1,ML,2011-05-06T16:54:49.070000Z,37.793,14.966
2619,3.1,ML,2011-05-06T15:27:37.500000Z,37.787,14.97
2620,3.3,ML,2011-05-06T15:18:30.860000Z,37.793,14.953
2621,3.2,ML,2011-05-06T15:17:37.260000Z,37.788,14.96
2622,3.4,ML,2011-05-06T15:15:23.000000Z,37.796,14.98
2623,3.1,ML,2011-05-06T03:43:51.810000Z,37.791,14.965
2624,3.2,ML,2011-05-05T15:58:06.490000Z,37.791,14.963
2625,3.3,ML,2011-05-03T22:24:52.150000Z,37.779,16.676
2626,3.6,ML,2011-05-02T10:17:30.000000Z,37.77,19.96
2627,3,ML,2011-04-30T17:18:49.190000Z,41.765,15.847
2628,4.5,ML,2011-04-28T23:30:44.460000Z,44.738,17.308
2629,3,ML,2011-04-28T20:14:38.800000Z,44.631,10.004
2630,3.2,ML,2011-04-28T05:19:40.890000Z,40.555,18.922
2631,3.2,ML,2011-04-28T05:12:20.970000Z,40.555,18.921
2632,3.2,ML,2011-04-28T03:14:03.780000Z,38.925,16.045
2633,3.2,ML,2011-04-27T11:13:50.000000Z,43,18.38
2634,3.4,ML,2011-04-26T21:02:29.930000Z,38.151,15.157
2635,3.5,ML,2011-04-26T04:10:28.360000Z,35.759,14.973
2636,3.8,ML,2011-04-25T07:44:12.190000Z,38.39,13.671
2637,3.4,ML,2011-04-25T06:10:18.590000Z,35.799,14.906
2638,3.1,ML,2011-04-24T22:16:35.020000Z,38.501,13.183
2639,4.3,ML,2011-04-24T13:02:12.030000Z,35.826,14.905
2640,3.7,ML,2011-04-24T09:25:28.010000Z,35.832,14.894
2641,3.7,ML,2011-04-24T09:21:18.430000Z,35.82,14.912
2642,3.4,ML,2011-04-24T04:38:59.440000Z,35.845,14.891
2643,3.3,ML,2011-04-24T01:34:00.870000Z,35.835,14.891
2644,3.5,ML,2011-04-23T22:10:58.260000Z,35.882,14.882
2645,3.4,ML,2011-04-20T14:04:36.290000Z,42.998,15.748
2646,3.2,ML,2011-04-20T06:45:58.670000Z,42.998,15.671
2647,4,ML,2011-04-16T17:16:17.750000Z,44.348,17.795
2648,3,ML,2011-04-15T16:39:15.780000Z,38.628,15.505
2649,3.4,ML,2011-04-02T09:02:06.600000Z,38.436,12.341
2650,3.3,ML,2011-03-31T11:51:41.970000Z,38.287,15.154
2651,3.1,ML,2011-03-26T19:24:40.530000Z,37.084,15.051
2652,3.8,ML,2011-03-25T18:31:31.500000Z,38.869,16.973
2653,3.5,ML,2011-03-25T16:18:11.880000Z,38.865,16.946
2654,3,ML,2011-03-25T12:31:53.390000Z,38.881,16.953
2655,3,ML,2011-03-24T04:02:45.000000Z,42.68,18.27
2656,3.1,ML,2011-03-21T16:58:36.440000Z,43.58,12.078
2657,3.5,ML,2011-03-21T00:04:14.470000Z,44.824,17.027
2658,3.5,ML,2011-03-19T01:21:32.400000Z,38.525,11.936
2659,3.2,ML,2011-03-16T17:34:05.790000Z,37.673,14.966
2660,3.2,ML,2011-03-09T22:23:36.890000Z,42.1,13.709
2661,3.8,ML,2011-03-09T04:23:51.050000Z,37.815,15.41
2662,3.2,ML,2011-03-08T06:47:55.720000Z,41.822,15.929
2663,3.1,ML,2011-03-07T10:05:33.230000Z,42.143,17.596
2664,3.3,ML,2011-03-06T08:44:06.950000Z,37.062,15.127
2665,3,ML,2011-03-02T06:05:03.120000Z,38.636,15.538
2666,3.2,ML,2011-02-17T15:03:59.700000Z,35.587,14.488
2667,3.4,ML,2011-02-16T03:20:11.000000Z,37.88,19.89
2668,3.5,ML,2011-02-15T00:56:49.910000Z,39.591,15.044
2669,3.9,ML,2011-02-14T09:17:44.000000Z,40.47,19.52
2670,4,ML,2011-02-08T16:29:45.520000Z,43.867,17.358
2671,3,ML,2011-02-07T08:52:27.760000Z,38.751,13.885
2672,3.4,ML,2011-02-05T09:27:40.000000Z,43.91,17.29
2673,3.7,ML,2011-02-01T17:33:39.070000Z,40.675,19.862
2674,4.4,ML,2011-01-24T01:26:37.800000Z,43.136,18.859
2675,4.1,ML,2011-01-22T00:48:45.980000Z,43.14,18.784
2676,3,ML,2011-01-21T17:39:36.460000Z,38.552,15.254
2677,3.5,ML,2011-01-21T14:20:56.000000Z,43.15,18.7
2678,3,ML,2011-01-19T14:06:58.440000Z,42.589,12.578
2679,3.1,ML,2011-01-16T00:13:08.380000Z,38.536,12.963
2680,3.7,ML,2011-01-14T02:55:33.120000Z,38.985,15.763
2681,3.5,ML,2011-01-13T18:55:17.670000Z,42.109,13.334
2682,3.8,ML,2011-01-09T10:58:20.440000Z,42.11,13.34
2683,3,ML,2011-01-06T12:22:38.910000Z,35.902,13.047
2684,3.5,ML,2011-01-03T07:59:28.640000Z,43.211,18.664
2685,3.1,ML,2010-12-26T14:51:19.090000Z,40.549,18.928
2686,3,ML,2010-12-24T14:52:36.140000Z,36.771,14.604
2687,4,ML,2010-12-21T08:56:29.000000Z,43.18,18.94
2688,3.2,ML,2010-12-15T22:03:47.500000Z,37.013,16.068
2689,3.4,ML,2010-12-08T14:03:50.000000Z,43.97,16.93
2690,3.2,ML,2010-12-08T06:05:34.020000Z,39.186,16.411
2691,3.4,ML,2010-12-06T10:32:15.180000Z,42.793,13.011
2692,3.1,ML,2010-12-06T02:48:23.880000Z,44.37,11.495
2693,3,ML,2010-12-05T20:54:44.570000Z,42.79,13.003
2694,3.2,ML,2010-12-05T08:17:00.580000Z,44.352,11.528
2695,3.6,ML,2010-12-04T13:48:59.000000Z,43.08,18.78
2696,3,ML,2010-12-03T22:49:00.230000Z,42.242,18.549
2697,3.4,ML,2010-11-27T08:45:48.700000Z,38.077,15.641
2698,3,ML,2010-11-22T02:07:24.920000Z,38.56,14.718
2699,3.4,ML,2010-11-21T15:10:34.410000Z,44.459,10.903
2700,3.5,ML,2010-11-21T10:37:15.400000Z,38.629,13.484
2701,3.3,ML,2010-11-19T19:24:58.950000Z,35.096,14.481
2702,3.3,ML,2010-11-18T08:20:08.970000Z,35.124,14.155
2703,3.6,ML,2010-11-12T11:28:56.230000Z,43.42,18.744
2704,3.3,ML,2010-11-12T07:12:29.240000Z,40.571,18.858
2705,3.8,ML,2010-11-12T04:43:35.840000Z,35.1,14.547
2706,3.1,ML,2010-11-11T01:35:58.380000Z,42.445,13.334
2707,4,ML,2010-11-10T08:22:45.220000Z,35.162,14.195
2708,5.4,ML,2010-11-03T18:13:02.980000Z,39.983,13.274
2709,3.5,ML,2010-10-27T11:10:14.080000Z,37.364,12.236
2710,3,ML,2010-10-24T17:09:05.660000Z,42.933,13.28
2711,3.1,ML,2010-10-22T05:59:02.060000Z,37.624,16.109
2712,3,ML,2010-10-20T10:23:29.190000Z,42.532,13.15
2713,3.4,ML,2010-10-20T06:47:12.400000Z,42.527,13.141
2714,3.5,ML,2010-10-20T03:58:52.540000Z,43.328,13.78
2715,3.1,ML,2010-10-15T23:33:37.250000Z,39.969,15.473
2716,3,ML,2010-10-13T20:35:20.410000Z,42.626,12.749
2717,3.6,ML,2010-10-08T17:26:58.470000Z,36.908,16.331
2718,3,ML,2010-10-05T04:46:55.230000Z,40.001,13.931
2719,3.1,ML,2010-09-27T03:42:43.570000Z,38.9,15.995
2720,3.4,ML,2010-09-19T00:00:57.360000Z,44.255,11.583
2721,3.3,ML,2010-09-17T19:21:48.030000Z,41.498,15.648
2722,3.3,ML,2010-09-16T06:20:32.470000Z,44.417,10.987
2723,3,ML,2010-09-10T21:39:20.040000Z,38.203,15.816
2724,3.2,ML,2010-09-10T19:19:48.420000Z,38.555,16.199
2725,3.3,ML,2010-09-03T02:24:25.650000Z,42.518,13.23
2726,3.1,ML,2010-08-29T10:11:17.870000Z,42.832,12.664
2727,3.2,ML,2010-08-29T06:43:05.810000Z,43.411,17.651
2728,3.1,ML,2010-08-28T19:43:52.010000Z,42.834,12.662
2729,3.3,ML,2010-08-21T23:05:17.870000Z,38.495,13.761
2730,3.1,ML,2010-08-18T14:17:07.990000Z,41.649,14.268
2731,3,ML,2010-08-11T21:40:44.390000Z,43.667,12.011
2732,3.5,ML,2010-08-11T05:00:03.750000Z,38.705,13.296
2733,3.2,ML,2010-08-10T22:27:48.920000Z,43.673,12.006
2734,3.3,ML,2010-08-10T11:45:08.260000Z,40.48,14.134
2735,3,ML,2010-08-01T21:31:53.210000Z,38.629,14.477
2736,3,ML,2010-08-01T19:42:32.650000Z,38.641,14.47
2737,3.4,ML,2010-08-01T06:22:15.280000Z,41.098,19.888
2738,3.4,ML,2010-07-28T00:55:46.820000Z,38.634,14.398
2739,3,ML,2010-07-27T15:30:55.890000Z,38.534,14.825
2740,3.1,ML,2010-07-27T14:28:53.610000Z,38.692,18.078
2741,3.3,ML,2010-07-27T12:17:24.520000Z,38.655,18.14
2742,3.5,ML,2010-07-25T13:30:53.000000Z,40.48,19.98
2743,3,ML,2010-07-22T08:24:55.450000Z,38.491,15.047
2744,3,ML,2010-07-20T20:36:08.020000Z,38.494,11.779
2745,3.7,ML,2010-07-20T00:45:43.000000Z,44.01,19.47
2746,3,ML,2010-07-14T16:17:50.000000Z,43.14,17.79
2747,3.7,ML,2010-07-14T04:29:25.000000Z,42.99,17.66
2748,3.5,ML,2010-07-13T03:36:18.780000Z,40.579,15.487
2749,4.7,ML,2010-07-09T22:15:10.460000Z,41.137,19.761
2750,3.3,ML,2010-07-07T10:02:59.410000Z,38.181,11.818
2751,3.7,ML,2010-07-04T11:38:58.260000Z,42.177,13.4
2752,3,ML,2010-06-29T08:08:41.150000Z,35.955,13.405
2753,3,ML,2010-06-29T07:45:03.150000Z,35.938,13.355
2754,3.1,ML,2010-06-22T23:46:36.150000Z,35.113,15.707
2755,4.4,ML,2010-06-20T23:13:51.460000Z,43.703,17.113
2756,3.2,ML,2010-06-17T06:20:45.000000Z,42.99,17.96
2757,3.2,ML,2010-06-17T05:23:16.000000Z,43.43,18.25
2758,3,ML,2010-06-13T22:28:05.340000Z,43.582,12.968
2759,3.2,ML,2010-06-13T18:21:08.100000Z,41.291,19.5
2760,3.1,ML,2010-06-13T17:36:08.060000Z,41.312,19.544
2761,3.5,ML,2010-06-13T17:31:04.510000Z,41.293,19.549
2762,3,ML,2010-06-13T15:12:18.690000Z,41.306,19.502
2763,3.6,ML,2010-06-13T07:03:39.990000Z,38.392,13.623
2764,3.3,ML,2010-06-10T21:43:02.590000Z,39.27,15.771
2765,3.9,ML,2010-06-04T18:44:53.100000Z,42.324,16.765
2766,3.4,ML,2010-06-01T17:31:52.640000Z,43.079,18.074
2767,3,ML,2010-05-30T10:38:33.000000Z,42.09,19.3
2768,3.3,ML,2010-05-29T15:04:05.130000Z,41.572,14.123
2769,4,ML,2010-05-27T06:34:18.160000Z,39.688,13.85
2770,3.5,ML,2010-05-27T05:31:38.000000Z,43,18.8
2771,3,ML,2010-05-26T23:38:19.210000Z,42.567,13.229
2772,3.6,ML,2010-05-25T05:08:29.000000Z,43.27,19.38
2773,3.5,ML,2010-05-21T23:18:30.280000Z,38.798,15.056
2774,3.1,ML,2010-05-13T12:46:54.740000Z,41.262,19.438
2775,3.3,ML,2010-05-11T18:09:43.060000Z,39.306,17.468
2776,3.2,ML,2010-05-11T08:35:05.510000Z,37.775,14.197
2777,3.6,ML,2010-05-08T22:23:29.390000Z,36.517,15.296
2778,3.6,ML,2010-05-07T02:19:20.000000Z,43.1,18.27
2779,3.1,ML,2010-05-04T12:26:50.940000Z,44.18,11.539
